proposerId,username,name,ideascaleUrl,approved_projects_count,paid_projects_count,flags_count,flags_weight,flag_ids,flag_counts_by_id
65264,faakor,faakor,https://cardano.ideascale.com/c/profile/65264,3,3,0,0,,
50990,filip12,Filip Blagojević,https://cardano.ideascale.com/c/profile/50990,5,3,0,0,,
87047,innofund,Gabriel von Roda,https://cardano.ideascale.com/c/profile/87047,3,3,0,0,,
23035,bradapool,Gean Brinker,https://cardano.ideascale.com/c/profile/23035,3,3,0,0,,
62893,gemechis,Gemechis,https://cardano.ideascale.com/c/profile/62893,3,3,0,0,,
33570,gilvania,Gilvânia Vilela,https://cardano.ideascale.com/c/profile/33570,3,3,0,0,,
71917,bd,Goodwall .io,https://cardano.ideascale.com/c/profile/71917,3,3,0,0,,
23021,gufmar,gufmar,https://cardano.ideascale.com/c/profile/23021,3,3,0,0,,
60572,gulla0,gulla0.harsha,https://cardano.ideascale.com/c/profile/60572,4,3,0,0,,
59476,heikki.ruhanen,heikki.ruhanen,https://cardano.ideascale.com/c/profile/59476,3,3,0,0,,
51181,hendrik,hendrik,https://cardano.ideascale.com/c/profile/51181,3,3,0,0,,
42382,henrik.metsamaki,Henrik.metsamaki,https://cardano.ideascale.com/c/profile/42382,3,3,0,0,,
77149,tranhuyhiep0710,Hiep Tran,https://cardano.ideascale.com/c/profile/77149,3,3,0,0,,
54763,hungryproton,hungryproton,https://cardano.ideascale.com/c/profile/54763,3,3,0,0,,
62655,itomlinsonc,Ian D Tomlinson,https://cardano.ideascale.com/c/profile/62655,3,3,0,0,,
29242,mcculloughi,Ian McCullough,https://cardano.ideascale.com/c/profile/29242,3,3,0,0,,
62606,innocentnor,Inno N.,https://cardano.ideascale.com/c/profile/62606,3,3,0,0,,
44022,issa.ichikawa,ISSA,https://cardano.ideascale.com/c/profile/44022,6,3,0,0,,
77519,itsdaveada,Its Dave_ADA,https://cardano.ideascale.com/c/profile/77519,3,3,0,0,,
55228,sciwalkart,Jack Bauer,https://cardano.ideascale.com/c/profile/55228,3,3,0,0,,
99306,jacklunar,jack Haldorsson,https://cardano.ideascale.com/c/profile/99306,3,3,0,0,,
77166,ezepze,Jay Taylor,https://cardano.ideascale.com/c/profile/77166,3,3,0,0,,
71479,jayme94,Jaymeon Jones,https://cardano.ideascale.com/c/profile/71479,3,3,0,0,,
59298,jeffyang1,Jeffyang1,https://cardano.ideascale.com/c/profile/59298,3,3,0,0,,
49740,jeremymk,Jeremy,https://cardano.ideascale.com/c/profile/49740,3,3,0,0,,
23479,jbax,Jeronimo Backes,https://cardano.ideascale.com/c/profile/23479,3,3,0,0,,
61914,ja10,jon arnett,https://cardano.ideascale.com/c/profile/61914,3,3,0,0,,
75372,j0sef,Josef,https://cardano.ideascale.com/c/profile/75372,3,3,0,0,,
47876,jpg.store,jpg.store,https://cardano.ideascale.com/c/profile/47876,3,3,0,0,,
55232,jordanq,JQuennev,https://cardano.ideascale.com/c/profile/55232,3,3,0,0,,
30144,jschreiner22,jschreiner22,https://cardano.ideascale.com/c/profile/30144,3,3,0,0,,
68690,vkarthik,karthik.v999,https://cardano.ideascale.com/c/profile/68690,3,3,0,0,,
62904,kwendim,Kidus Wendimagegn,https://cardano.ideascale.com/c/profile/62904,3,3,0,0,,
53528,koios,Koios Core Team,https://cardano.ideascale.com/c/profile/53528,3,3,0,0,,
61550,konmaorg,Konma Org,https://cardano.ideascale.com/c/profile/61550,4,3,0,0,,
29935,cornl,Kornel Gajewski,https://cardano.ideascale.com/c/profile/29935,3,3,0,0,,
53174,ldjatsa,Laurentine Djatsa,https://cardano.ideascale.com/c/profile/53174,3,3,0,0,,
77148,lenfi,Lenfi Official,https://cardano.ideascale.com/c/profile/77148,3,3,0,0,,
90465,lilybrodi,lily brodi,https://cardano.ideascale.com/c/profile/90465,3,3,0,0,,
24196,linconvidal,Lincon Vidal,https://cardano.ideascale.com/c/profile/24196,3,3,0,0,,
54873,liberty66,Lisa Santillo,https://cardano.ideascale.com/c/profile/54873,3,3,0,0,,
36627,vulongvn,Long Nguyen,https://cardano.ideascale.com/c/profile/36627,3,3,0,0,,
81271,maggieschmidt888,Maggie Schmidt,https://cardano.ideascale.com/c/profile/81271,3,3,0,0,,
66986,edvard,Magnus Edvard Nielsen,https://cardano.ideascale.com/c/profile/66986,3,3,0,0,,
53307,maladex,Maladex,https://cardano.ideascale.com/c/profile/53307,3,3,0,0,,
84209,grendelmarco,Marco Moshi,https://cardano.ideascale.com/c/profile/84209,3,3,0,0,,
71919,marcus.puchalla,Marcus Puchalla - eternl.io,https://cardano.ideascale.com/c/profile/71919,3,3,0,0,,
62895,martinlang.atada.spo.scripts,Martin Lang,https://cardano.ideascale.com/c/profile/62895,3,3,0,0,,
53292,massachio,Masaccio,https://cardano.ideascale.com/c/profile/53292,3,3,0,0,,
76293,michaljob,michal,https://cardano.ideascale.com/c/profile/76293,3,3,0,0,,
77898,auditvacuumlabs,Michal Porubsky,https://cardano.ideascale.com/c/profile/77898,3,3,0,0,,
23058,papacarp,mike,https://cardano.ideascale.com/c/profile/23058,3,3,0,0,,
25483,bakon,Mike,https://cardano.ideascale.com/c/profile/25483,3,3,0,0,,
23134,mike.canuk,Mike Stewart,https://cardano.ideascale.com/c/profile/23134,3,3,0,0,,
52520,dynamiox,Mio,https://cardano.ideascale.com/c/profile/52520,3,3,0,0,,
81455,mixmix,mix irving,https://cardano.ideascale.com/c/profile/81455,3,3,0,0,,
60149,mustapha,Mohammed Mustapha Yakubu,https://cardano.ideascale.com/c/profile/60149,3,3,0,0,,
67652,baendar,Murat Kasar,https://cardano.ideascale.com/c/profile/67652,3,3,0,0,,
27651,mwojtera,mwojtera,https://cardano.ideascale.com/c/profile/27651,3,3,0,0,,
51510,nadiahopkins,nadiahopkins,https://cardano.ideascale.com/c/profile/51510,3,3,0,0,,
61936,natalie,Natalie Robinson,https://cardano.ideascale.com/c/profile/61936,3,3,0,0,,
56739,natdwamena,natdwamena,https://cardano.ideascale.com/c/profile/56739,3,3,0,0,,
34288,dominik.tilman,Neo 4G,https://cardano.ideascale.com/c/profile/34288,4,3,0,0,,
38336,nikodemzegzda,nikodemzegzda,https://cardano.ideascale.com/c/profile/38336,3,3,0,0,,
81326,nufiwallet,NuFi Wallet,https://cardano.ideascale.com/c/profile/81326,3,3,0,0,,
28111,realjosiah,Odosu Josiah,https://cardano.ideascale.com/c/profile/28111,3,3,0,0,,
56609,psuzzi,Patrik Suzzi,https://cardano.ideascale.com/c/profile/56609,6,3,0,0,,
23762,phil.lewis,Phil Lewis,https://cardano.ideascale.com/c/profile/23762,3,3,0,0,,
23067,proofofafrica,Proof of Africa,https://cardano.ideascale.com/c/profile/23067,3,3,0,0,,
86437,impactplus,Raquel Suarez,https://cardano.ideascale.com/c/profile/86437,3,3,0,0,,
30769,cryptonian1234,Rik,https://cardano.ideascale.com/c/profile/30769,3,3,0,0,,
91517,rupanjali,rupanjali Basak,https://cardano.ideascale.com/c/profile/91517,3,3,0,0,,
49785,wiserabbit,Sacha Robinson,https://cardano.ideascale.com/c/profile/49785,3,3,0,0,,
97416,saibdev,SAIB Inc,https://cardano.ideascale.com/c/profile/97416,3,3,0,0,,
51291,samgreen,Samgreen,https://cardano.ideascale.com/c/profile/51291,3,3,0,0,,
59797,scottpoynton,Scott Poynton,https://cardano.ideascale.com/c/profile/59797,3,3,0,0,,
24009,sebpereira33,Sebastian Pereira Gutierrez,https://cardano.ideascale.com/c/profile/24009,3,3,0,0,,
26778,shamrockstakepool,shamrockstakepool,https://cardano.ideascale.com/c/profile/26778,3,3,0,0,,
cardano/opPqHWYuq6ZLfZbGAIkt_Ch_E79mPT42Uk7khhxKArI,SIDAN Lab,SIDAN Lab,https://cardano.ideascale.com/c/profile/cardano/opPqHWYuq6ZLfZbGAIkt_Ch_E79mPT42Uk7khhxKArI,3,3,0,0,,
24855,smaug,Smaug,https://cardano.ideascale.com/c/profile/24855,3,3,0,0,,
76714,stzkfold,Stanislav zkFold,https://cardano.ideascale.com/c/profile/76714,3,3,0,0,,
71779,sbeyer,Stefan Beyer,https://cardano.ideascale.com/c/profile/71779,3,3,0,0,,
25410,archangelbob,Steve Lockhart,https://cardano.ideascale.com/c/profile/25410,5,3,0,0,,
cardano/wVeDoa_DX0RnvLAod5qRpBjkuCKbI6MoO_SG78zTBIs,SwiftlyUnmoving,SwiftlyUnmoving,https://cardano.ideascale.com/c/profile/cardano/wVeDoa_DX0RnvLAod5qRpBjkuCKbI6MoO_SG78zTBIs,3,3,0,0,,
79918,wanchain,Temujin Louie,https://cardano.ideascale.com/c/profile/79918,3,3,0,0,,
23078,thiago.ouros,Thiago Nunes,https://cardano.ideascale.com/c/profile/23078,3,3,0,0,,
36868,thomas.langlois,Thomas Langlois,https://cardano.ideascale.com/c/profile/36868,3,3,0,0,,
61877,thomas.ford,thomas.ford,https://cardano.ideascale.com/c/profile/61877,3,3,0,0,,
58712,adanamics,Thorsten Pottebaum,https://cardano.ideascale.com/c/profile/58712,3,3,0,0,,
82660,thucnguyen,Thuc Nguyen,https://cardano.ideascale.com/c/profile/82660,3,3,0,0,,
53108,tim.heidfeld,Tim from IAMX,https://cardano.ideascale.com/c/profile/53108,3,3,0,0,,
88030,thucnc,Tim Nguyen,https://cardano.ideascale.com/c/profile/88030,3,3,0,0,,
36547,tobrien,TOBrien,https://cardano.ideascale.com/c/profile/36547,3,3,0,0,,
22952,cautiousfox,Tomi Astikainen,https://cardano.ideascale.com/c/profile/22952,8,3,0,0,,
75269,nguyentu1510,Tu Nguyen,https://cardano.ideascale.com/c/profile/75269,3,3,0,0,,
61309,ural,ural,https://cardano.ideascale.com/c/profile/61309,3,3,0,0,,
25709,vivek,Vivek Nankissoor,https://cardano.ideascale.com/c/profile/25709,3,3,0,0,,
cardano/Kkp84AOGh9suEP98I_997DPUHvnnY1QsMyKoqD_L9FI,Vtechcom Labs,Vtechcom Labs,https://cardano.ideascale.com/c/profile/cardano/Kkp84AOGh9suEP98I_997DPUHvnnY1QsMyKoqD_L9FI,3,3,0,0,,
cardano/1Z7IiJHEWEZ_vbuVcZHhkAVOdBKmQxnQrp2RK679xUk,wired,wired,https://cardano.ideascale.com/c/profile/cardano/1Z7IiJHEWEZ_vbuVcZHhkAVOdBKmQxnQrp2RK679xUk,3,3,0,0,,
67441,gamayos,Yosef,https://cardano.ideascale.com/c/profile/67441,3,3,0,0,,
69692,benmahmoudyosr02,Yosr Benmahmoud,https://cardano.ideascale.com/c/profile/69692,3,3,0,0,,
77561,cashanvil,Zachary Soesbee,https://cardano.ideascale.com/c/profile/77561,3,3,0,0,,
cardano/Ve_B09fUFiMqPlvaZs1HVj_b9BsLPOMCa_96kmjRzXw,zenGate Global,zenGate Global,https://cardano.ideascale.com/c/profile/cardano/Ve_B09fUFiMqPlvaZs1HVj_b9BsLPOMCa_96kmjRzXw,3,3,0,0,,
68303,zudizzle,Zushan Hashmi,https://cardano.ideascale.com/c/profile/68303,3,3,0,0,,
23572,sakakibara,榊原_日本壱プール,https://cardano.ideascale.com/c/profile/23572,3,3,0,0,,
27712,firedapps,4ire Labs,https://cardano.ideascale.com/c/profile/27712,2,2,0,0,,
76132,minhhv.0711,5 Minutes Crypto,https://cardano.ideascale.com/c/profile/76132,2,2,0,0,,
77330,amoguin,Aaron Moguin,https://cardano.ideascale.com/c/profile/77330,2,2,0,0,,
77373,aaronschm1d,Aaron Schmid,https://cardano.ideascale.com/c/profile/77373,2,2,0,0,,
69418,accelerate2030,Accelerate2030,https://cardano.ideascale.com/c/profile/69418,2,2,0,0,,
64856,adaboys.lab,ADABoys LAB,https://cardano.ideascale.com/c/profile/64856,2,2,0,0,,
68407,adaku,adaku,https://cardano.ideascale.com/c/profile/68407,2,2,0,0,,
84791,adamgero,Adam Cazes,https://cardano.ideascale.com/c/profile/84791,2,2,0,0,,
cardano/Waa6DdahQdE7-Yrxiw75DfphRS36k1mHRJ5gaRQSYK0,Adam Valach,Adam Valach,https://cardano.ideascale.com/c/profile/cardano/Waa6DdahQdE7-Yrxiw75DfphRS36k1mHRJ5gaRQSYK0,2,2,0,0,,
69130,adatomsnft,adatomsnft,https://cardano.ideascale.com/c/profile/69130,2,2,0,0,,
68258,agustinenada,Agus Cardano,https://cardano.ideascale.com/c/profile/68258,2,2,0,0,,
39268,aikkahn,aikkahn,https://cardano.ideascale.com/c/profile/39268,2,2,0,0,,
35247,decrpyte3,Alain J.,https://cardano.ideascale.com/c/profile/35247,2,2,0,0,,
58407,nxr,Alex Sierkov,https://cardano.ideascale.com/c/profile/58407,2,2,0,0,,
61180,alinecardoso,aline cardoso,https://cardano.ideascale.com/c/profile/61180,2,2,0,0,,
77377,allandeutsch,Allan Deutsch,https://cardano.ideascale.com/c/profile/77377,2,2,0,0,,
76516,annapolo,Anastasiia Polozova,https://cardano.ideascale.com/c/profile/76516,2,2,0,0,,
41604,glaxas,André Diamond,https://cardano.ideascale.com/c/profile/41604,3,2,0,0,,
99290,andre.vanyi,André Vanyi-Robin,https://cardano.ideascale.com/c/profile/99290,2,2,0,0,,
81648,androclassic,Andrei Georgescu,https://cardano.ideascale.com/c/profile/81648,2,2,0,0,,
23908,anthony,Anthony McDonough,https://cardano.ideascale.com/c/profile/23908,2,2,0,0,,
67518,ajuggler,Antonio Hernandez,https://cardano.ideascale.com/c/profile/67518,2,2,0,0,,
78114,ariady.putra,Ariady Putra,https://cardano.ideascale.com/c/profile/78114,2,2,0,0,,
cardano/3eBV5XIOVA8pCcrluLjQyvOf9Pqq3ErICFf6gy32_lA,Ashish Strica,Ashish Strica,https://cardano.ideascale.com/c/profile/cardano/3eBV5XIOVA8pCcrluLjQyvOf9Pqq3ErICFf6gy32_lA,2,2,0,0,,
66399,asi,asi,https://cardano.ideascale.com/c/profile/66399,2,2,0,0,,
24517,aticomismana,Ático Mismana,https://cardano.ideascale.com/c/profile/24517,2,2,0,0,,
85612,ironmask285,Ba Do Anh,https://cardano.ideascale.com/c/profile/85612,2,2,0,0,,
77154,txbach.11,Bach Trinh,https://cardano.ideascale.com/c/profile/77154,2,2,0,0,,
60057,badin,badin,https://cardano.ideascale.com/c/profile/60057,2,2,0,0,,
80958,trevietcore,BamBoo Team,https://cardano.ideascale.com/c/profile/80958,2,2,0,0,,
67884,beatricethelisma,Beatrice Thelisma,https://cardano.ideascale.com/c/profile/67884,3,2,0,0,,
81766,projekt,Ben Darvill,https://cardano.ideascale.com/c/profile/81766,2,2,0,0,,
71735,bgordon,Ben G,https://cardano.ideascale.com/c/profile/71735,2,2,0,0,,
52756,bezawitshewarega,bezawitshewarega,https://cardano.ideascale.com/c/profile/52756,2,2,0,0,,
86485,bhanu,Bhanu Pratap Jangid,https://cardano.ideascale.com/c/profile/86485,2,2,0,0,,
66549,blockcarbon,BlockCarbon,https://cardano.ideascale.com/c/profile/66549,2,2,0,0,,
97798,cardanobuilderasia,Cardano Builder Asia,https://cardano.ideascale.com/c/profile/97798,2,2,0,0,,
72287,ceviteam,Cardano Ecosystem Hub in Viet Nam,https://cardano.ideascale.com/c/profile/72287,2,2,0,0,,
68260,cnftguild,Cardano NFT Guild,https://cardano.ideascale.com/c/profile/68260,2,2,0,0,,
cardano/ABsKT0DIVaxECVG_pvpWDWm1vI-orN4wvDztCfxD4j4,Cardano Vietnam,Cardano Vietnam,https://cardano.ideascale.com/c/profile/cardano/ABsKT0DIVaxECVG_pvpWDWm1vI-orN4wvDztCfxD4j4,2,2,0,0,,
26230,cardanowithpaul,Cardano With Paul,https://cardano.ideascale.com/c/profile/26230,2,2,0,0,,
76671,cardisalatina,Cardisa Latina,https://cardano.ideascale.com/c/profile/76671,2,2,0,0,,
59793,cargofe2,cargofe2,https://cardano.ideascale.com/c/profile/59793,2,2,0,0,,
53724,cesssih,Cecilia Huang,https://cardano.ideascale.com/c/profile/53724,2,2,0,0,,
96805,hicb,Channabasava Korlahalli,https://cardano.ideascale.com/c/profile/96805,2,2,0,0,,
53647,cchung,Chris Chung,https://cardano.ideascale.com/c/profile/53647,2,2,0,0,,
30676,liberty,Chris Hockaday,https://cardano.ideascale.com/c/profile/30676,2,2,0,0,,
37873,cpmallalieu,Chris Mallalieu,https://cardano.ideascale.com/c/profile/37873,2,2,0,0,,
49032,chrisaiks,chrisaiks,https://cardano.ideascale.com/c/profile/49032,2,2,0,0,,
71913,calexander,Clint A,https://cardano.ideascale.com/c/profile/71913,2,2,0,0,,
cardano/Gm1HpiUkbnx0TL8Z-2VT_XsO6mjMmmRxeO-DvdXhpoM,CTRL WALLET,CTRL WALLET,https://cardano.ideascale.com/c/profile/cardano/Gm1HpiUkbnx0TL8Z-2VT_XsO6mjMmmRxeO-DvdXhpoM,2,2,0,0,,
31026,dan.mercurius,Dan Verowski,https://cardano.ideascale.com/c/profile/31026,2,2,0,0,,
73253,effiom,Daniel Effiom,https://cardano.ideascale.com/c/profile/73253,2,2,0,0,,
73000,darenft,DareNFT,https://cardano.ideascale.com/c/profile/73000,2,2,0,0,,
22954,darrell.odonnell,darrello,https://cardano.ideascale.com/c/profile/22954,2,2,0,0,,
33003,neielv,David Tacuri,https://cardano.ideascale.com/c/profile/33003,2,2,0,0,,
70524,odiobill,Davide Lucchesi,https://cardano.ideascale.com/c/profile/70524,2,2,0,0,,
24089,davidlikescrypto,davidlikescrypto,https://cardano.ideascale.com/c/profile/24089,2,2,0,0,,
28552,ddlezu01,ddlezu01,https://cardano.ideascale.com/c/profile/28552,2,2,0,0,,
61081,defidiscussions,DeFiDiscussions,https://cardano.ideascale.com/c/profile/61081,2,2,0,0,,
78112,dtmi.ft,Departemen Teknik Mesin dan Industri,https://cardano.ideascale.com/c/profile/78112,2,2,0,0,,
74966,diegotorresproto,Diego,https://cardano.ideascale.com/c/profile/74966,2,2,0,0,,
53026,dispatching,dispatching,https://cardano.ideascale.com/c/profile/53026,2,2,0,0,,
68239,ditcameroon,ditcameroon,https://cardano.ideascale.com/c/profile/68239,2,2,0,0,,
23836,dowdcspark,Dow,https://cardano.ideascale.com/c/profile/23836,2,2,0,0,,
59921,drewwallin47,Drew Wallin,https://cardano.ideascale.com/c/profile/59921,2,2,0,0,,
23150,redtaged1,Ed Rettig,https://cardano.ideascale.com/c/profile/23150,2,2,0,0,,
59556,elementarysoftware,Elementary Software,https://cardano.ideascale.com/c/profile/59556,2,2,0,0,,
cardano/zSN67XdMn0npHpPHubBL3uBuMZC144p86mLXT2lst0s,ElRaulito,ElRaulito,https://cardano.ideascale.com/c/profile/cardano/zSN67XdMn0npHpPHubBL3uBuMZC144p86mLXT2lst0s,2,2,0,0,,
61879,emre,Emre Kurt,https://cardano.ideascale.com/c/profile/61879,2,2,0,0,,
32735,eramallo,eramallo,https://cardano.ideascale.com/c/profile/32735,2,2,0,0,,
27845,ericcoley211,ericcoley211,https://cardano.ideascale.com/c/profile/27845,2,2,0,0,,
76741,erick.romero,Erick Romero,https://cardano.ideascale.com/c/profile/76741,2,2,0,0,,
53342,ermiarch,ermiarch,https://cardano.ideascale.com/c/profile/53342,2,2,0,0,,
98951,cryptoracoons,Eryx Raccoon,https://cardano.ideascale.com/c/profile/98951,2,2,0,0,,
76358,esubalewa,Esubalew Duressa,https://cardano.ideascale.com/c/profile/76358,2,2,0,0,,
74011,eu.cardano.townhall,eu.cardano.townhall,https://cardano.ideascale.com/c/profile/74011,2,2,0,0,,
76733,eyasu.39,Eyasu Birhanu,https://cardano.ideascale.com/c/profile/76733,2,2,0,0,,
76859,ezekiel,Ezekiel Donkor,https://cardano.ideascale.com/c/profile/76859,2,2,0,0,,
53742,fabian.friberg,fabian.friberg,https://cardano.ideascale.com/c/profile/53742,2,2,0,0,,
77508,fallen.icarus,fallen icarus,https://cardano.ideascale.com/c/profile/77508,2,2,0,0,,
72138,fannywijaya17,Fanny Wijaya,https://cardano.ideascale.com/c/profile/72138,2,2,0,0,,
33493,federicocanavessio,Federico Canavessio,https://cardano.ideascale.com/c/profile/33493,2,2,0,0,,
62927,federico.weill,federico.weill,https://cardano.ideascale.com/c/profile/62927,2,2,0,0,,
25093,finleymcilwaine,Finley McIlwaine,https://cardano.ideascale.com/c/profile/25093,2,2,0,0,,
63000,fractalfuzion,Fractal Fuzion,https://cardano.ideascale.com/c/profile/63000,2,2,0,0,,
38856,franciscop,Frank,https://cardano.ideascale.com/c/profile/38856,2,2,0,0,,
67578,frankalbanese,frankalbanese,https://cardano.ideascale.com/c/profile/67578,3,2,0,0,,
23388,pegasus,Gabor Peto,https://cardano.ideascale.com/c/profile/23388,2,2,0,0,,
31690,gentner.eva,gentner.eva,https://cardano.ideascale.com/c/profile/31690,2,2,0,0,,
25904,george.flerovsky,george.flerovsky,https://cardano.ideascale.com/c/profile/25904,2,2,0,0,,
cardano/D6SbQYCeshvyF-b2qgMt13CK_BgCstHpiLduE-2aa_8,Gimbalabs Official,Gimbalabs Official,https://cardano.ideascale.com/c/profile/cardano/D6SbQYCeshvyF-b2qgMt13CK_BgCstHpiLduE-2aa_8,2,2,0,0,,
67913,andrewgoodwall,Goodwall,https://cardano.ideascale.com/c/profile/67913,2,2,0,0,,
76607,granadapool,GranADA Pool,https://cardano.ideascale.com/c/profile/76607,2,2,0,0,,
72426,gurcan.citil,gurcancitil,https://cardano.ideascale.com/c/profile/72426,2,2,0,0,,
23601,gwendal.ledivechen,gwendal.ledivechen,https://cardano.ideascale.com/c/profile/23601,2,2,0,0,,
23220,hainq,Hai Nguyen Quang,https://cardano.ideascale.com/c/profile/23220,2,2,0,0,,
76703,harmoniclabs,Harmonic Laboratories,https://cardano.ideascale.com/c/profile/76703,3,2,0,0,,
83427,henokgebre09,Henok Gebere,https://cardano.ideascale.com/c/profile/83427,2,2,0,0,,
cardano/u-ggeioR5WRWtO1W44lapURVkEpErBR2lUHRB6jyDfY,Hien Nguyen (Haris),Hien Nguyen (Haris),https://cardano.ideascale.com/c/profile/cardano/u-ggeioR5WRWtO1W44lapURVkEpErBR2lUHRB6jyDfY,2,2,0,0,,
77923,holger,Holger Hartstock,https://cardano.ideascale.com/c/profile/77923,2,2,0,0,,
99914,htlabs,Horizon Tech labs,https://cardano.ideascale.com/c/profile/99914,2,2,0,0,,
60731,applejuize,Huanxing,https://cardano.ideascale.com/c/profile/60731,2,2,0,0,,
cardano/gVFAX2CUMI1Wzg3Q71KWxqCfH1QXybayAFKyFMOaLLk,Ilija Radeljic,Ilija Radeljic,https://cardano.ideascale.com/c/profile/cardano/gVFAX2CUMI1Wzg3Q71KWxqCfH1QXybayAFKyFMOaLLk,2,2,0,0,,
38396,oskin1,Ilya Oskin,https://cardano.ideascale.com/c/profile/38396,2,2,0,0,,
32394,williamofthesun,immortaltype,https://cardano.ideascale.com/c/profile/32394,2,2,0,0,,
77624,impactweb3,Impact Web3,https://cardano.ideascale.com/c/profile/77624,2,2,0,0,,
85089,xsy,info xsy,https://cardano.ideascale.com/c/profile/85089,2,2,0,0,,
68298,akim94,Innocent Cizungu,https://cardano.ideascale.com/c/profile/68298,3,2,0,0,,
cardano/217x4tN4dkdzvzz1Nprv0ITYA5xNZiMRH4_YP9Vo7TY,ItsDave_ADA,ItsDave_ADA,https://cardano.ideascale.com/c/profile/cardano/217x4tN4dkdzvzz1Nprv0ITYA5xNZiMRH4_YP9Vo7TY,2,2,0,0,,
67969,symonslab,izanami,https://cardano.ideascale.com/c/profile/67969,2,2,0,0,,
69348,jacques.bosch,Jacques Bosch,https://cardano.ideascale.com/c/profile/69348,2,2,0,0,,
38520,jaitnez,Jaime Martinez,https://cardano.ideascale.com/c/profile/38520,2,2,0,0,,
81429,bitgist,Jake Gonzalez,https://cardano.ideascale.com/c/profile/81429,2,2,0,0,,
67885,jameswsnapb,James WIllingham,https://cardano.ideascale.com/c/profile/67885,3,2,0,0,,
71835,jwitko,Jason Witkowski,https://cardano.ideascale.com/c/profile/71835,2,2,0,0,,
68344,niyomagugujc,Jean-Claude Magugu,https://cardano.ideascale.com/c/profile/68344,3,2,0,0,,
99613,jenisis,Jeni Davidson,https://cardano.ideascale.com/c/profile/99613,2,2,0,0,,
24327,plokqa,Jerry,https://cardano.ideascale.com/c/profile/24327,2,2,0,0,,
49961,linhlx16,Jimmy Lee,https://cardano.ideascale.com/c/profile/49961,2,2,0,0,,
88108,joan.deramon,joan Impact Plus deRB,https://cardano.ideascale.com/c/profile/88108,2,2,0,0,,
69403,grabenmeier,John Grabenmeier,https://cardano.ideascale.com/c/profile/69403,2,2,0,0,,
76479,johnriverax,john Valdez,https://cardano.ideascale.com/c/profile/76479,2,2,0,0,,
62957,eagle,Joseph Frankiewicz,https://cardano.ideascale.com/c/profile/62957,2,2,0,0,,
60343,jtrube,Joseph J,https://cardano.ideascale.com/c/profile/60343,2,2,0,0,,
46228,jrepusseau,jrepusseau,https://cardano.ideascale.com/c/profile/46228,3,2,0,0,,
59419,jmaganvalero,Juan Salvador Magán Valero,https://cardano.ideascale.com/c/profile/59419,2,2,0,0,,
71643,juanitajaramillor,juanitajaramillorivillas,https://cardano.ideascale.com/c/profile/71643,2,2,0,0,,
80755,juliafroenicke,Julia Froenicke,https://cardano.ideascale.com/c/profile/80755,2,2,0,0,,
61434,julianbe,julianbe,https://cardano.ideascale.com/c/profile/61434,2,2,0,0,,
67934,jussi.korhonen24,jussi.korhonen24,https://cardano.ideascale.com/c/profile/67934,2,2,0,0,,
61776,justint,justin,https://cardano.ideascale.com/c/profile/61776,2,2,0,0,,
61072,ceo,Justin,https://cardano.ideascale.com/c/profile/61072,2,2,0,0,,
33868,keww,Ken Adams,https://cardano.ideascale.com/c/profile/33868,2,2,0,0,,
70734,kinson.cheung,Kinson,https://cardano.ideascale.com/c/profile/70734,2,2,0,0,,
23398,kiriakos,Kiriakos [SPEC] [evolute.software],https://cardano.ideascale.com/c/profile/23398,2,2,0,0,,
77376,kszymanski,Kris Szymanski,https://cardano.ideascale.com/c/profile/77376,2,2,0,0,,
71576,ldev,Lambdac,https://cardano.ideascale.com/c/profile/71576,2,2,0,0,,
74122,lapetiteada,LaPetiteADA,https://cardano.ideascale.com/c/profile/74122,2,2,0,0,,
38341,lb,Larry Beck,https://cardano.ideascale.com/c/profile/38341,2,2,0,0,,
62161,ussher,Leanne Ussher,https://cardano.ideascale.com/c/profile/62161,2,2,0,0,,
24499,leandros.bsp,leantrosh,https://cardano.ideascale.com/c/profile/24499,2,2,0,0,,
71695,lionmode,Leo King,https://cardano.ideascale.com/c/profile/71695,2,2,0,0,,
60709,lucyjiang,Leyi Jiang,https://cardano.ideascale.com/c/profile/60709,2,2,0,0,,
cardano/8gDWgo0OC6rv0kGDNFk1Uw_O9h-6L4zZExMgRiEmprQ,Linh,Linh,https://cardano.ideascale.com/c/profile/cardano/8gDWgo0OC6rv0kGDNFk1Uw_O9h-6L4zZExMgRiEmprQ,2,2,0,0,,
67413,lucas.zaehringer,lucas.zaehringer,https://cardano.ideascale.com/c/profile/67413,2,2,0,0,,
23049,lukasbarta,Lukas Barta (Cardanians.io),https://cardano.ideascale.com/c/profile/23049,2,2,0,0,,
74072,cardano.vietnam,Ly Le Trinh,https://cardano.ideascale.com/c/profile/74072,2,2,0,0,,
39460,m.hodder,m.hodder,https://cardano.ideascale.com/c/profile/39460,2,2,0,0,,
43328,manikjain,Manik Jain,https://cardano.ideascale.com/c/profile/43328,2,2,0,0,,
76766,manuel.padilla,Manuel Padilla,https://cardano.ideascale.com/c/profile/76766,2,2,0,0,,
38810,marciofmoreno,Marcio Ferreira Moreno,https://cardano.ideascale.com/c/profile/38810,2,2,0,0,,
23069,marcusoregano,Marcus Vinicius (Adanote),https://cardano.ideascale.com/c/profile/23069,2,2,0,0,,
65170,margarita,margarita,https://cardano.ideascale.com/c/profile/65170,2,2,0,0,,
